fl_date,op_unique_carrier,op_carrier_fl_num,origin,dest,predicted_delay
1578182400000000000,AA,401,CLT,DCA,-12.393643658889847
1577836800000000000,AA,1924,CLT,FLL,0.272868622692492
1577923200000000000,AA,1924,CLT,FLL,0.9611808229712767
1578009600000000000,AA,1924,CLT,FLL,0.9611808229712767
1578096000000000000,AA,1924,CLT,FLL,2.0152214017085606
1578182400000000000,AA,1924,CLT,FLL,2.0152214017085606
1577836800000000000,AA,1925,CLT,LAX,-9.440512310721587
1577923200000000000,AA,1925,CLT,LAX,-8.752200110442804
1578009600000000000,AA,1925,CLT,LAX,-12.214975342021063
1578096000000000000,AA,1925,CLT,LAX,-12.764805163680053
1578182400000000000,AA,1925,CLT,LAX,-12.764805163680053
1577836800000000000,AA,1938,CLT,ORF,34.485571976514294
1577836800000000000,AA,1938,CLT,ORF,34.485571976514294
1577923200000000000,AA,1938,CLT,ORF,33.816844905452925
1577923200000000000,AA,1938,CLT,ORF,33.816844905452925
1578009600000000000,AA,1938,CLT,ORF,33.816844905452925
1578009600000000000,AA,1938,CLT,ORF,33.816844905452925
1578096000000000000,AA,1938,CLT,ORF,33.11264830638271
1578096000000000000,AA,1938,CLT,ORF,33.11264830638271
1578182400000000000,AA,1938,CLT,ORF,33.11264830638271
1578182400000000000,AA,1938,CLT,ORF,33.11264830638271
1577836800000000000,AA,1942,CLT,LGA,-10.831918237418078
1577923200000000000,AA,1942,CLT,LGA,-10.14360603713929
1578009600000000000,AA,1942,CLT,LGA,-15.323657650750421
1578096000000000000,AA,1942,CLT,LGA,-16.840001588532953
1578182400000000000,AA,1942,CLT,LGA,-16.840001588532953
1577836800000000000,NK,1704,CLT,BWI,-8.360025866583824
1577836800000000000,NK,1704,CLT,BWI,-8.360025866583824
1577923200000000000,NK,1704,CLT,BWI,-7.671713666305041
1577923200000000000,NK,1704,CLT,BWI,-7.671713666305041
1578009600000000000,NK,1704,CLT,BWI,-7.671713666305041
1578009600000000000,NK,1704,CLT,BWI,-7.671713666305041
1578096000000000000,NK,1704,CLT,BWI,-7.43894598252098
1578096000000000000,NK,1704,CLT,BWI,-7.43894598252098
1578182400000000000,NK,1704,CLT,BWI,-2.3854212923775626
1578182400000000000,NK,1704,CLT,BWI,-2.3854212923775626
1577836800000000000,YX,4543,CLT,EYW,-0.8712047443060765
1577923200000000000,YX,4543,CLT,EYW,5.186466280602108
1578009600000000000,YX,4543,CLT,EYW,4.818487616476206
1578096000000000000,YX,4411,CLT,EYW,-6.756571698854567
1578182400000000000,YX,4543,CLT,EYW,2.7852112966795315
1577836800000000000,YX,4641,CLT,HHH,-4.654784690406332
1577923200000000000,YX,4641,CLT,HHH,-3.966472490127547
1578009600000000000,YX,4641,CLT,HHH,-3.966472490127547
1578096000000000000,YX,4641,CLT,HHH,-5.48281642791007
1578182400000000000,YX,4641,CLT,HHH,-5.48281642791007
1577836800000000000,YX,4648,CLT,EYW,-12.784102340248845
1577836800000000000,YX,4648,CLT,EYW,-12.784102340248845
1577923200000000000,YX,4648,CLT,EYW,-12.406096135729056
1577923200000000000,YX,4648,CLT,EYW,-12.406096135729056
1578009600000000000,YX,4648,CLT,EYW,-12.774074799854956
1578009600000000000,YX,4648,CLT,EYW,-12.774074799854956
1578096000000000000,YX,4648,CLT,EYW,-3.430523493770916
1578096000000000000,YX,4648,CLT,EYW,-3.430523493770916
1578182400000000000,YX,4648,CLT,EYW,-3.430523493770916
1578182400000000000,YX,4648,CLT,EYW,-3.430523493770916
1577836800000000000,YX,4672,CLT,MSY,-9.188830220917001
1577836800000000000,YX,4672,CLT,MSY,-9.188830220917001
1577836800000000000,YX,4672,CLT,MSY,-9.188830220917001
1577923200000000000,YX,4672,CLT,MSY,-1.3348059969117356
1577923200000000000,YX,4672,CLT,MSY,-1.3348059969117356
1577923200000000000,YX,4672,CLT,MSY,-1.3348059969117356
1578009600000000000,YX,4672,CLT,MSY,-1.3348059969117356
1578009600000000000,YX,4672,CLT,MSY,-1.3348059969117356
1578009600000000000,YX,4672,CLT,MSY,-1.3348059969117356
1578096000000000000,YX,4672,CLT,MSY,-9.67633970407646
1578096000000000000,YX,4672,CLT,MSY,-9.67633970407646
1578096000000000000,YX,4672,CLT,MSY,-9.67633970407646
1578182400000000000,YX,4672,CLT,MSY,-10.263382559572111
1578182400000000000,YX,4672,CLT,MSY,-10.263382559572111
1578182400000000000,YX,4672,CLT,MSY,-10.263382559572111
1577836800000000000,YX,5965,CLT,LGA,-9.510963280334373
1577836800000000000,YX,5965,CLT,LGA,-9.510963280334373
1577836800000000000,YX,5965,CLT,LGA,-9.510963280334373
1577836800000000000,AA,1049,CLT,LGA,-26.47058094942506
1577836800000000000,AA,1049,CLT,LGA,-26.47058094942506
1577836800000000000,AA,1049,CLT,LGA,-26.47058094942506
1577923200000000000,AA,1639,CLT,LGA,-11.511659829392245
1577923200000000000,AA,1639,CLT,LGA,-11.511659829392245
1577923200000000000,AA,1639,CLT,LGA,-11.511659829392245
1578009600000000000,AA,1639,CLT,LGA,-16.691711443003378
1578009600000000000,AA,1639,CLT,LGA,-16.691711443003378
1578009600000000000,AA,1639,CLT,LGA,-16.691711443003378
1578096000000000000,AA,1639,CLT,LGA,-24.55242356365151
1578096000000000000,AA,1639,CLT,LGA,-24.55242356365151
1578096000000000000,AA,1639,CLT,LGA,-24.55242356365151
1578182400000000000,AA,1639,CLT,LGA,-24.55242356365151
1578182400000000000,AA,1639,CLT,LGA,-24.55242356365151
1578182400000000000,AA,1639,CLT,LGA,-24.55242356365151
1577836800000000000,YX,6029,CLT,LGA,-15.378494017334758
1577836800000000000,YX,6029,CLT,LGA,-15.378494017334758
1577836800000000000,AA,2068,CLT,LGA,-3.4584295378996686
1577836800000000000,AA,2068,CLT,LGA,-3.4584295378996686
1577923200000000000,AA,2068,CLT,LGA,-2.770117337620884
1577923200000000000,AA,2068,CLT,LGA,-2.770117337620884
1577923200000000000,YX,5654,CLT,LGA,-17.23426719332605
1577923200000000000,YX,5654,CLT,LGA,-17.23426719332605
1578009600000000000,YX,5654,CLT,LGA,-15.322814097203981
1578009600000000000,YX,5654,CLT,LGA,-15.322814097203981
1578009600000000000,AA,2068,CLT,LGA,-7.95016895123202
1578009600000000000,AA,2068,CLT,LGA,-7.95016895123202
1578096000000000000,9E,5078,CLT,LGA,-9.867409025656208
1578096000000000000,9E,5078,CLT,LGA,-9.867409025656208
1578182400000000000,AA,2068,CLT,LGA,-16.795344837227713
1578182400000000000,AA,2068,CLT,LGA,-16.795344837227713
1578182400000000000,9E,5078,CLT,LGA,-4.813884335512785
1578182400000000000,9E,5078,CLT,LGA,-4.813884335512785
1577836800000000000,YV,6011,CLT,IAD,-16.277777645584322
1577923200000000000,YV,6011,CLT,IAD,-15.58946544530553
1578009600000000000,YV,6011,CLT,IAD,-15.58946544530553
1578096000000000000,YV,6011,CLT,IAD,-17.022776457592887
1578182400000000000,YV,6011,CLT,IAD,-5.113713313513082
1577836800000000000,YV,6031,CLT,IAD,-2.2867725496452147
1577836800000000000,YV,6031,CLT,IAD,-2.2867725496452147
1577836800000000000,YV,6031,CLT,IAD,-2.2867725496452147
1577836800000000000,YV,6031,CLT,IAD,-2.2867725496452147
1577923200000000000,YV,6031,CLT,IAD,-2.2867725496452147
1577923200000000000,YV,6031,CLT,IAD,-2.2867725496452147
1577923200000000000,YV,6031,CLT,IAD,-2.2867725496452147
1577923200000000000,YV,6031,CLT,IAD,-2.2867725496452147
1578009600000000000,YV,6031,CLT,IAD,-2.2867725496452147
1578009600000000000,YV,6031,CLT,IAD,-2.2867725496452147
1578009600000000000,YV,6031,CLT,IAD,-2.2867725496452147
1578009600000000000,YV,6031,CLT,IAD,-2.2867725496452147
1578182400000000000,YV,6031,CLT,IAD,8.889721142398361
1578182400000000000,YV,6031,CLT,IAD,8.889721142398361
1578182400000000000,YV,6031,CLT,IAD,8.889721142398361
1578182400000000000,YV,6031,CLT,IAD,8.889721142398361
1577836800000000000,OH,5178,CLT,GSP,24.010518509447028
1577836800000000000,OH,5178,CLT,GSP,24.010518509447028
1577836800000000000,OH,5178,CLT,GSP,24.010518509447028
1577923200000000000,OH,5178,CLT,GSP,30.054073546837056
1577923200000000000,OH,5178,CLT,GSP,30.054073546837056
1577923200000000000,OH,5178,CLT,GSP,30.054073546837056
1578009600000000000,OH,5178,CLT,GSP,30.054073546837056
1578009600000000000,OH,5178,CLT,GSP,30.054073546837056
1578009600000000000,OH,5178,CLT,GSP,30.054073546837056
1578096000000000000,OH,5178,CLT,GSP,28.878251863398802
1578096000000000000,OH,5178,CLT,GSP,28.878251863398802
1578096000000000000,OH,5178,CLT,GSP,28.878251863398802
1578182400000000000,OH,5178,CLT,GSP,28.291209007903152
1578182400000000000,OH,5178,CLT,GSP,28.291209007903152
1578182400000000000,OH,5178,CLT,GSP,28.291209007903152
1577836800000000000,OH,5187,CLT,RIC,-7.728608833366181
1577836800000000000,OH,5187,CLT,RIC,-7.728608833366181
1577923200000000000,OH,5187,CLT,RIC,-16.459553189592537
1577923200000000000,OH,5187,CLT,RIC,-16.459553189592537
1578009600000000000,OH,5187,CLT,RIC,-16.459553189592537
1578009600000000000,OH,5187,CLT,RIC,-16.459553189592537
1578182400000000000,OH,5187,CLT,RIC,-8.556640570869934
1578182400000000000,OH,5187,CLT,RIC,-8.556640570869934
1577836800000000000,OH,5189,CLT,ILM,-2.6191755466988504
1577923200000000000,OH,5189,CLT,ILM,-2.6191755466988504
1578009600000000000,OH,5189,CLT,ILM,-9.416811961009387
1578096000000000000,OH,5189,CLT,ILM,-18.671840209114567
1578182400000000000,OH,5189,CLT,ILM,-18.671840209114567
1577836800000000000,OH,5191,CLT,TYS,-7.950942045745338
1577923200000000000,OH,5191,CLT,TYS,-7.262629845466554
1578009600000000000,OH,5084,CLT,TYS,-4.385427405410176
1578096000000000000,OH,5191,CLT,TYS,-11.189141091822128
1578182400000000000,OH,5084,CLT,TYS,-5.019168936086403
1577836800000000000,OH,5204,CLT,IAH,19.728747918030724
1577923200000000000,OH,5204,CLT,IAH,20.417060118309507
1578009600000000000,OH,5204,CLT,IAH,20.417060118309507
1578182400000000000,OH,5204,CLT,IAH,18.6541955793756
1577836800000000000,OH,5210,CLT,CHA,63.76876165183543
1577923200000000000,OH,5210,CLT,CHA,64.45707385211418
1578009600000000000,OH,5210,CLT,CHA,64.45707385211418
1578182400000000000,OH,5210,CLT,CHA,62.694209313180316
1577836800000000000,OH,5212,CLT,ATL,-8.066169051014995
1577923200000000000,DL,2899,CLT,ATL,-6.46300109297553
1577923200000000000,OH,5212,CLT,ATL,-0.9715385301122327
1578009600000000000,DL,2899,CLT,ATL,-10.172501310087984
1578009600000000000,OH,5212,CLT,ATL,-4.681038747224684
1578096000000000000,DL,2899,CLT,ATL,-11.565839397714143
1578182400000000000,DL,2899,CLT,ATL,-6.512314707570724
1578182400000000000,OH,5212,CLT,ATL,-6.240667308078196
1577836800000000000,OH,5662,CLT,TLH,-11.567630000595084
1577923200000000000,OH,5662,CLT,TLH,-10.879317800316304
1578009600000000000,OH,5662,CLT,TLH,-10.879317800316304
1578096000000000000,OH,5662,CLT,TLH,-12.438946361169808
1578182400000000000,OH,5662,CLT,TLH,-11.016677655843953
1577836800000000000,OH,5666,CLT,GSP,-21.123546171919912
1577836800000000000,OH,5666,CLT,GSP,-21.123546171919912
1577836800000000000,OH,5666,CLT,GSP,-21.123546171919912
1577923200000000000,OH,5666,CLT,GSP,-12.077270837805383
1577923200000000000,OH,5666,CLT,GSP,-12.077270837805383
1577923200000000000,OH,5666,CLT,GSP,-12.077270837805383
1578009600000000000,OH,5666,CLT,GSP,-12.077270837805383
1578009600000000000,OH,5666,CLT,GSP,-12.077270837805383
1578009600000000000,OH,5666,CLT,GSP,-12.077270837805383
1578096000000000000,OH,5666,CLT,GSP,-26.398574197638368
1578096000000000000,OH,5666,CLT,GSP,-26.398574197638368
1578096000000000000,OH,5666,CLT,GSP,-26.398574197638368
1578182400000000000,OH,5666,CLT,GSP,-26.98561705313402
1578182400000000000,OH,5666,CLT,GSP,-26.98561705313402
1578182400000000000,OH,5666,CLT,GSP,-26.98561705313402
1577836800000000000,OH,5690,CLT,MSN,-9.708201794672494
1577836800000000000,OH,5690,CLT,MSN,-9.708201794672494
1577923200000000000,OH,5690,CLT,MSN,-9.019889594393703
1577923200000000000,OH,5690,CLT,MSN,-9.019889594393703
1578009600000000000,OH,5690,CLT,MSN,-5.5478047830175825
1578009600000000000,OH,5690,CLT,MSN,-5.5478047830175825
1578096000000000000,OH,5690,CLT,MSN,-6.097634604676579
1578096000000000000,OH,5690,CLT,MSN,-6.097634604676579
1578182400000000000,OH,5690,CLT,MSN,-6.097634604676579
1578182400000000000,OH,5690,CLT,MSN,-6.097634604676579
1577836800000000000,OH,5218,CLT,IAD,43.03918764482524
1577836800000000000,OH,5218,CLT,IAD,43.03918764482524
1577923200000000000,OH,5218,CLT,IAD,43.03918764482524
1577923200000000000,OH,5218,CLT,IAD,43.03918764482524
1578009600000000000,OH,5218,CLT,IAD,43.03918764482524
1578009600000000000,OH,5218,CLT,IAD,43.03918764482524
1578096000000000000,OH,5218,CLT,IAD,29.841487374989885
1578096000000000000,OH,5218,CLT,IAD,29.841487374989885
1578182400000000000,OH,5218,CLT,IAD,29.841487374989885
1578182400000000000,OH,5218,CLT,IAD,29.841487374989885
1577836800000000000,OH,5225,CLT,BTV,15.54001483995635
1577923200000000000,OH,5225,CLT,BTV,16.22832704023513
1578009600000000000,OH,5225,CLT,BTV,16.22832704023513
1578096000000000000,OH,5225,CLT,BTV,14.711983102452601
1578182400000000000,OH,5225,CLT,BTV,14.711983102452601
1577836800000000000,OH,5227,CLT,MKE,-10.565038631469468
1577836800000000000,OH,5227,CLT,MKE,-10.565038631469468
1577836800000000000,OH,5227,CLT,MKE,-10.565038631469468
1577836800000000000,OH,5227,CLT,MKE,-10.565038631469468
1577836800000000000,OH,5227,CLT,MKE,-10.565038631469468
1577836800000000000,OH,5227,CLT,MKE,-10.565038631469468
1577923200000000000,OH,5227,CLT,MKE,-9.876726431190685
1577923200000000000,OH,5227,CLT,MKE,-9.876726431190685
1577923200000000000,OH,5227,CLT,MKE,-9.876726431190685
1577923200000000000,OH,5227,CLT,MKE,-9.876726431190685
1577923200000000000,OH,5227,CLT,MKE,-9.876726431190685
1577923200000000000,OH,5227,CLT,MKE,-9.876726431190685
1578009600000000000,OH,5227,CLT,MKE,-9.876726431190685
1578009600000000000,OH,5227,CLT,MKE,-9.876726431190685
1578009600000000000,OH,5227,CLT,MKE,-9.876726431190685
1578009600000000000,OH,5227,CLT,MKE,-9.876726431190685
1578009600000000000,OH,5227,CLT,MKE,-9.876726431190685
1578009600000000000,OH,5227,CLT,MKE,-9.876726431190685
1578096000000000000,OH,5616,CLT,MKE,-8.937854534006144
1578096000000000000,OH,5616,CLT,MKE,-8.937854534006144
1578096000000000000,OH,5616,CLT,MKE,-8.937854534006144
1578096000000000000,OH,5616,CLT,MKE,-8.937854534006144
1578096000000000000,OH,5616,CLT,MKE,-8.937854534006144
1578096000000000000,OH,5616,CLT,MKE,-8.937854534006144
1578182400000000000,OH,5227,CLT,MKE,-11.910002750987347
1578182400000000000,OH,5227,CLT,MKE,-11.910002750987347
1578182400000000000,OH,5227,CLT,MKE,-11.910002750987347
1578182400000000000,OH,5227,CLT,MKE,-11.910002750987347
1578182400000000000,OH,5227,CLT,MKE,-11.910002750987347
1578182400000000000,OH,5227,CLT,MKE,-11.910002750987347
1577836800000000000,OH,5230,CLT,LEX,-6.900132659269213
1577836800000000000,OH,5230,CLT,LEX,-6.900132659269213
1577923200000000000,OH,5230,CLT,LEX,-6.21182045899043
1577923200000000000,OH,5230,CLT,LEX,-6.21182045899043
1578009600000000000,OH,5230,CLT,LEX,-6.21182045899043
1578009600000000000,OH,5230,CLT,LEX,-6.21182045899043
1578096000000000000,OH,5230,CLT,LEX,-10.138331705346003
1578096000000000000,OH,5230,CLT,LEX,-10.138331705346003
1578182400000000000,OH,5230,CLT,LEX,-6.845561989666659
1578182400000000000,OH,5230,CLT,LEX,-6.845561989666659
1577836800000000000,OH,5237,CLT,VPS,14.663257818682204
1577836800000000000,OH,5237,CLT,VPS,14.663257818682204
1577923200000000000,OH,5237,CLT,VPS,15.351570018960981
1577923200000000000,OH,5237,CLT,VPS,15.351570018960981
1578009600000000000,OH,5237,CLT,VPS,14.943720328578944
1578009600000000000,OH,5237,CLT,VPS,14.943720328578944
1578096000000000000,OH,5237,CLT,VPS,13.427376390796422
1578096000000000000,OH,5237,CLT,VPS,13.427376390796422
1578182400000000000,OH,5237,CLT,VPS,13.427376390796422
1578182400000000000,OH,5237,CLT,VPS,13.427376390796422
1577836800000000000,OH,5241,CLT,JAN,-8.536215184077152
1577923200000000000,OH,5241,CLT,JAN,-7.847902983798357
1578009600000000000,OH,5241,CLT,JAN,-7.847902983798357
1578096000000000000,OH,5241,CLT,JAN,-9.364246921580895
1578182400000000000,OH,5241,CLT,JAN,-9.364246921580895
1577836800000000000,OH,5248,CLT,TLH,1.6548697553936669
1577836800000000000,OH,5248,CLT,TLH,1.6548697553936669
1577836800000000000,OH,5248,CLT,TLH,1.6548697553936669
1577836800000000000,OH,5248,CLT,TLH,1.6548697553936669
1577923200000000000,OH,5248,CLT,TLH,2.343181955672452
1577923200000000000,OH,5248,CLT,TLH,2.343181955672452
1577923200000000000,OH,5248,CLT,TLH,2.343181955672452
1577923200000000000,OH,5248,CLT,TLH,2.343181955672452
1578009600000000000,OH,5248,CLT,TLH,2.343181955672452
1578009600000000000,OH,5248,CLT,TLH,2.343181955672452
1578009600000000000,OH,5248,CLT,TLH,2.343181955672452
1578009600000000000,OH,5248,CLT,TLH,2.343181955672452
1578096000000000000,OH,5248,CLT,TLH,0.7835533948189349
1578096000000000000,OH,5248,CLT,TLH,0.7835533948189349
1578096000000000000,OH,5248,CLT,TLH,0.7835533948189349
1578096000000000000,OH,5248,CLT,TLH,0.7835533948189349
1578182400000000000,OH,5248,CLT,TLH,2.2058221001447986
1578182400000000000,OH,5248,CLT,TLH,2.2058221001447986
1578182400000000000,OH,5248,CLT,TLH,2.2058221001447986
1578182400000000000,OH,5248,CLT,TLH,2.2058221001447986
1577836800000000000,OH,5252,CLT,AVL,3.8125049452949513
1577836800000000000,OH,5252,CLT,AVL,3.8125049452949513
1577923200000000000,OH,5252,CLT,AVL,-2.8717199417263837
1577923200000000000,OH,5252,CLT,AVL,-2.8717199417263837
1578009600000000000,OH,5252,CLT,AVL,-3.7508167847536464
1578009600000000000,OH,5252,CLT,AVL,-3.7508167847536464
1578096000000000000,OH,5252,CLT,AVL,-13.513264218768008
1578096000000000000,OH,5252,CLT,AVL,-13.513264218768008
1578182400000000000,OH,5252,CLT,AVL,-13.513264218768008
1578182400000000000,OH,5252,CLT,AVL,-13.513264218768008
1577836800000000000,OH,5259,CLT,CVG,-4.473431978513423
1577923200000000000,OH,5259,CLT,CVG,-3.7851197782346393
1578009600000000000,OH,5259,CLT,CVG,-2.9248192582338843
1578096000000000000,OH,5259,CLT,CVG,-6.85133050458945
1578182400000000000,OH,5259,CLT,CVG,-3.558560788910116
1577836800000000000,OH,5284,CLT,TLH,16.999185909303574
1577923200000000000,OH,5284,CLT,TLH,17.687498109582364
1578009600000000000,OH,5284,CLT,TLH,17.687498109582364
1578096000000000000,OH,5284,CLT,TLH,16.127869548728842
1578182400000000000,OH,5284,CLT,TLH,17.550138254054705
1577836800000000000,OH,5293,CLT,ORF,6.41577691003854
1577836800000000000,OH,5293,CLT,ORF,6.41577691003854
1577923200000000000,OH,5293,CLT,ORF,9.127668248920765
1577923200000000000,OH,5293,CLT,ORF,9.127668248920765
1578009600000000000,OH,5293,CLT,ORF,9.127668248920765
1578009600000000000,OH,5293,CLT,ORF,9.127668248920765
1578096000000000000,OH,5293,CLT,ORF,22.19790196147181
1578096000000000000,OH,5293,CLT,ORF,22.19790196147181
1578182400000000000,OH,5293,CLT,ORF,22.19790196147181
1578182400000000000,OH,5293,CLT,ORF,22.19790196147181
1577836800000000000,OH,5304,CLT,BHM,-0.7533288481194675
1577923200000000000,OH,5304,CLT,BHM,-0.06501664784068543
1578009600000000000,OH,5304,CLT,BHM,1.0813210002134857
1578182400000000000,OH,5304,CLT,BHM,0.5314911785544926
1577836800000000000,OH,5310,CLT,BNA,-2.8036306680488345
1577836800000000000,OH,5310,CLT,BNA,-2.8036306680488345
1577923200000000000,OH,5310,CLT,BNA,-2.11531846777005
1577923200000000000,OH,5310,CLT,BNA,-2.11531846777005
1578009600000000000,OH,5310,CLT,BNA,-8.441707729435361
1578009600000000000,OH,5310,CLT,BNA,-8.441707729435361
1578096000000000000,OH,5310,CLT,BNA,-8.354181266821609
1578096000000000000,OH,5310,CLT,BNA,-8.354181266821609
1578182400000000000,OH,5310,CLT,BNA,-8.354181266821609
1578182400000000000,OH,5310,CLT,BNA,-8.354181266821609
1578182400000000000,WN,3482,CLT,BNA,-8.38908136870559
1578182400000000000,WN,3482,CLT,BNA,-8.38908136870559
1577836800000000000,OH,5316,CLT,RIC,-10.680013704088665
1577923200000000000,OH,5316,CLT,RIC,-9.991701503809882
1578009600000000000,OH,5316,CLT,RIC,-9.991701503809882
1578096000000000000,OH,5316,CLT,RIC,-11.508045441592408
1578182400000000000,OH,5316,CLT,RIC,-11.508045441592408
1577836800000000000,OH,5317,CLT,IAD,-10.694836566416567
1577836800000000000,OH,5317,CLT,IAD,-10.694836566416567
1577836800000000000,OH,5317,CLT,IAD,-10.694836566416567
1577923200000000000,OH,5317,CLT,IAD,-10.00652436613778
1577923200000000000,OH,5317,CLT,IAD,-10.00652436613778
1577923200000000000,OH,5317,CLT,IAD,-10.00652436613778
1578009600000000000,OH,5317,CLT,IAD,-10.00652436613778
1578009600000000000,OH,5317,CLT,IAD,-10.00652436613778
1578009600000000000,OH,5317,CLT,IAD,-10.00652436613778
1578096000000000000,OH,5317,CLT,IAD,-13.348389025914905
1578096000000000000,OH,5317,CLT,IAD,-13.348389025914905
1578096000000000000,OH,5317,CLT,IAD,-13.348389025914905
1578182400000000000,OH,5317,CLT,IAD,-13.348389025914905
1578182400000000000,OH,5317,CLT,IAD,-13.348389025914905
1578182400000000000,OH,5317,CLT,IAD,-13.348389025914905
1577836800000000000,OH,5319,CLT,AVL,-5.529247039855731
1577923200000000000,OH,5319,CLT,AVL,2.3247771841495277
1578009600000000000,OH,5094,CLT,AVL,-12.503200162096267
1578096000000000000,OH,5319,CLT,AVL,-7.236375620386736
1578182400000000000,OH,5319,CLT,AVL,-7.236375620386736
1577836800000000000,OH,5320,CLT,IAD,30.87320475267145
1577836800000000000,OH,5320,CLT,IAD,30.87320475267145
1577836800000000000,OH,5320,CLT,IAD,30.87320475267145
1577923200000000000,OH,5320,CLT,IAD,31.56151695295023
1577923200000000000,OH,5320,CLT,IAD,31.56151695295023
1577923200000000000,OH,5320,CLT,IAD,31.56151695295023
1578009600000000000,OH,5320,CLT,IAD,31.56151695295023
1578009600000000000,OH,5320,CLT,IAD,31.56151695295023
1578009600000000000,OH,5320,CLT,IAD,31.56151695295023
1578096000000000000,OH,5320,CLT,IAD,28.21965229317311
1578096000000000000,OH,5320,CLT,IAD,28.21965229317311
1578096000000000000,OH,5320,CLT,IAD,28.21965229317311
1578182400000000000,OH,5320,CLT,IAD,28.21965229317311
1578182400000000000,OH,5320,CLT,IAD,28.21965229317311
1578182400000000000,OH,5320,CLT,IAD,28.21965229317311
1577836800000000000,OH,5332,CLT,BHM,34.492166763625136
1577923200000000000,OH,5332,CLT,BHM,35.18047896390392
1578009600000000000,OH,5332,CLT,BHM,36.326816611958094
1578096000000000000,OH,5332,CLT,BHM,35.776986790299105
1578182400000000000,OH,5332,CLT,BHM,35.776986790299105
1577836800000000000,OH,5333,CLT,ATL,-6.638126375516318
1577923200000000000,DL,663,CLT,ATL,-9.437379047041684
1577923200000000000,OH,5333,CLT,ATL,-5.949814175237535
1578009600000000000,DL,663,CLT,ATL,-10.279463098455317
1578009600000000000,OH,5333,CLT,ATL,-6.791898226651165
1578096000000000000,OH,5333,CLT,ATL,-8.351526787504682
1578096000000000000,DL,663,CLT,ATL,-21.528636796139715
1578182400000000000,DL,663,CLT,ATL,-16.475112105996285
1578182400000000000,OH,5333,CLT,ATL,-8.351526787504682
1577836800000000000,OH,5345,CLT,OKC,-10.849946677444185
1577836800000000000,OH,5345,CLT,OKC,-10.849946677444185
1577923200000000000,OH,5345,CLT,OKC,-10.161634477165402
1577923200000000000,OH,5345,CLT,OKC,-10.161634477165402
1578009600000000000,OH,5345,CLT,OKC,-10.161634477165402
1578009600000000000,OH,5345,CLT,OKC,-10.161634477165402
1578096000000000000,OH,5345,CLT,OKC,-5.103857315613809
1578096000000000000,OH,5345,CLT,OKC,-5.103857315613809
1578182400000000000,OH,5345,CLT,OKC,-5.103857315613809
1578182400000000000,OH,5345,CLT,OKC,-5.103857315613809
1577836800000000000,OH,5348,CLT,CHS,-9.44915085020877
1577923200000000000,OH,5348,CLT,CHS,-8.760838649929994
1578009600000000000,OH,5348,CLT,CHS,-8.760838649929994
1578096000000000000,OH,5348,CLT,CHS,-8.127913882927453
1578182400000000000,OH,5348,CLT,CHS,-8.127913882927453
1577836800000000000,OH,5349,CLT,GSP,-16.17964138318679
1577923200000000000,OH,5349,CLT,GSP,-10.136086345796786
1578009600000000000,OH,5349,CLT,GSP,-10.136086345796786
1578096000000000000,OH,5349,CLT,GSP,-2.696388615119654
1578182400000000000,OH,5349,CLT,GSP,-3.2834314706153043
1577836800000000000,OH,5354,CLT,ATL,-1.2780124993436266
1577836800000000000,OH,5354,CLT,ATL,-1.2780124993436266
1577836800000000000,OH,5354,CLT,ATL,-1.2780124993436266
1577836800000000000,DL,2133,CLT,ATL,-8.854624523810646
1577836800000000000,DL,2133,CLT,ATL,-8.854624523810646
1577836800000000000,DL,2133,CLT,ATL,-8.854624523810646
1577923200000000000,DL,2133,CLT,ATL,-8.166312323531862
1577923200000000000,DL,2133,CLT,ATL,-8.166312323531862
1577923200000000000,DL,2133,CLT,ATL,-8.166312323531862
1577923200000000000,OH,5354,CLT,ATL,-0.5897002990648404
1577923200000000000,OH,5354,CLT,ATL,-0.5897002990648404
1577923200000000000,OH,5354,CLT,ATL,-0.5897002990648404
1578009600000000000,DL,2133,CLT,ATL,-9.008396374945495
1578009600000000000,DL,2133,CLT,ATL,-9.008396374945495
1578009600000000000,DL,2133,CLT,ATL,-9.008396374945495
1578009600000000000,OH,5354,CLT,ATL,-1.4317843504784704
1578009600000000000,OH,5354,CLT,ATL,-1.4317843504784704
1578009600000000000,OH,5354,CLT,ATL,-1.4317843504784704
1578182400000000000,DL,2133,CLT,ATL,-5.348209772428228
1578182400000000000,DL,2133,CLT,ATL,-5.348209772428228
1578182400000000000,DL,2133,CLT,ATL,-5.348209772428228
1578182400000000000,OH,5354,CLT,ATL,-2.9914129113319854
1578182400000000000,OH,5354,CLT,ATL,-2.9914129113319854
1578182400000000000,OH,5354,CLT,ATL,-2.9914129113319854
1577836800000000000,OH,5358,CLT,MYR,-6.994974621588304
1577923200000000000,OH,5358,CLT,MYR,-6.306662421309519
1578009600000000000,OH,5358,CLT,MYR,-7.280429602296218
1578096000000000000,OH,5358,CLT,MYR,-8.840058163149733
1578182400000000000,OH,5358,CLT,MYR,-8.840058163149733
1577836800000000000,OH,5383,CLT,MLB,241.39496734765893
1577836800000000000,OH,5383,CLT,MLB,241.39496734765893
1577923200000000000,OH,5383,CLT,MLB,262.19421281869535
1577923200000000000,OH,5383,CLT,MLB,262.19421281869535
1578009600000000000,OH,5383,CLT,MLB,242.1342196387776
1578009600000000000,OH,5383,CLT,MLB,242.1342196387776
